Name	Major_Name	Marker	Ensembl	Coefficient
AC_62	AC	mt-Nd1	mt-Nd1	-0.299141481
AC_62	AC	Tmsb10	Tmsb10	-0.167031775
AC_62	AC	Actb	Actb	-0.155035625
AC_62	AC	Zfp804b	Zfp804b	-0.152217279
AC_62	AC	Pcdh9	Pcdh9	-0.148497816
AC_62	AC	Kcnip4	Kcnip4	-0.141843447
AC_62	AC	Pcp4	Pcp4	-0.141776149
AC_62	AC	Gng13	Gng13	-0.137350091
AC_62	AC	Tma7	Tma7	-0.137129948
AC_62	AC	Bsg	Bsg	-0.1348532
AC_62	AC	Ftl1	Ftl1	-0.131128531
AC_62	AC	Tenm2	Tenm2	-0.122577099
AC_62	AC	Tmsb4x	Tmsb4x	-0.121791526
AC_62	AC	Unc119	Unc119	-0.121316086
AC_62	AC	Atp2b1	Atp2b1	-0.117432332
AC_62	AC	Dmd	Dmd	-0.109661491
AC_62	AC	Cst3	Cst3	-0.109477991
AC_62	AC	Hcn1	Hcn1	-0.109157364
AC_62	AC	Hmgn1	Hmgn1	-0.106060477
AC_62	AC	Prkg1	Prkg1	-0.10492704
AC_63	AC	Tac2	Tac2	0.31756001086674124
AC_63	AC	Tac1	Tac1	0.17802962545768342
AC_63	AC	Fgf14	Fgf14	0.15507269509831723
AC_63	AC	Nrg1_ENSMUSG00000062991	Nrg1_ENSMUSG00000062991	0.15489454845566702
AC_63	AC	Dpp10	Dpp10	0.15211059690866685
AC_63	AC	Mgat4c	Mgat4c	0.15119314550093163
AC_63	AC	Tenm1	Tenm1	0.14961296883464087
AC_63	AC	Resp18	Resp18	0.13883604334619737
AC_63	AC	Scg2	Scg2	0.13037409421064405
AC_63	AC	Cartpt	Cartpt	0.13012689687160167
AC_63	AC	Frmpd4	Frmpd4	0.10990817281060763
AC_63	AC	Vgf	Vgf	0.10885521606842818
AC_63	AC	Sorcs1	Sorcs1	0.10136698072568219
AC_63	AC	Nav3	Nav3	0.10042047677578504
AC_63	AC	Nrg3	Nrg3	0.091226236
AC_63	AC	Kalrn	Kalrn	0.091157839
AC_63	AC	Galntl6	Galntl6	0.08749567
AC_63	AC	Robo1	Robo1	0.080877999
AC_63	AC	Lrp1b	Lrp1b	0.073189405
AC_63	AC	Dlgap1	Dlgap1	0.07197962
AC_63	AC	mt-Nd1	mt-Nd1	-0.355713976
AC_63	AC	Ftl1	Ftl1	-0.298638165
AC_63	AC	Actb	Actb	-0.28130253
AC_63	AC	Gng13	Gng13	-0.237605591
AC_63	AC	Unc119	Unc119	-0.231311768
AC_63	AC	Tenm2	Tenm2	-0.222703815
AC_63	AC	Pcp4	Pcp4	-0.216057902
AC_63	AC	Tma7	Tma7	-0.212419656
AC_63	AC	Tmsb10	Tmsb10	-0.210930147
AC_63	AC	Tmsb4x	Tmsb4x	-0.210250585
AC_63	AC	Hmgn1	Hmgn1	-0.187517697
AC_63	AC	Pcp2	Pcp2	-0.174001908
AC_63	AC	Gngt1	Gngt1	-0.171038822
AC_63	AC	Car2	Car2	-0.170397589
AC_63	AC	Mt1	Mt1	-0.16486423
AC_63	AC	Atp2b1	Atp2b1	-0.158314479
AC_63	AC	Pcdh15	Pcdh15	-0.158313166
AC_63	AC	Hcn1	Hcn1	-0.153936481
AC_63	AC	Ubc	Ubc	-0.152727917
AC_63	AC	Trpm3	Trpm3	-0.146991108
AC_7	AC	Cxcl14	Cxcl14	1.0572985555517898
AC_7	AC	Kcnip4	Kcnip4	0.8867180262134244
AC_7	AC	Robo1	Robo1	0.8267943806989126
AC_7	AC	Pcdh17	Pcdh17	0.6708110652567651
AC_7	AC	Npnt	Npnt	0.5921599159736862
AC_7	AC	Chst9	Chst9	0.5785451897740012
AC_7	AC	Reln	Reln	0.49587521812871954
AC_7	AC	Cntn5	Cntn5	0.4792336477295891
AC_7	AC	Zmat4	Zmat4	0.4228743889568094
AC_7	AC	AI593442	AI593442	0.41603914549498766
AC_7	AC	Prkg1	Prkg1	0.4152834479425001
AC_7	AC	Dach2	Dach2	0.3984674497905346
AC_7	AC	Stxbp6	Stxbp6	0.3984355567492972
AC_7	AC	Tac1	Tac1	0.3727011406514583
AC_7	AC	Gad2	Gad2	0.3525053020235912
AC_7	AC	C1ql2	C1ql2	0.3407976832171025
AC_7	AC	Nkain2	Nkain2	0.33844861929359515
AC_7	AC	Sema6a	Sema6a	0.33673379623481264
AC_7	AC	Tmem132c	Tmem132c	0.3358868125973411
AC_7	AC	Gas7	Gas7	0.3201372562151734
AC_7	AC	Maf	Maf	-1.181007052
AC_7	AC	mt-Nd1	mt-Nd1	-0.730477365
AC_7	AC	Pcdh7	Pcdh7	-0.671611434
AC_7	AC	Trpm3	Trpm3	-0.605374237
AC_7	AC	Ptn	Ptn	-0.571780786
AC_7	AC	Gabrg3	Gabrg3	-0.53670055
AC_7	AC	Cntn4	Cntn4	-0.528737276
AC_7	AC	Kcna6	Kcna6	-0.52759007
AC_7	AC	Pex5l	Pex5l	-0.500371925
AC_7	AC	Lingo2	Lingo2	-0.473520913
AC_7	AC	Cntnap5a	Cntnap5a	-0.45589762
AC_7	AC	Igfbp4	Igfbp4	-0.452916137
AC_7	AC	Lrrc4c	Lrrc4c	-0.426868757
AC_7	AC	Zfp804a	Zfp804a	-0.420218175
AC_7	AC	Tenm3	Tenm3	-0.419293125
AC_7	AC	Cst3	Cst3	-0.372265302
AC_7	AC	Mt1	Mt1	-0.349943698
AC_7	AC	Pde4b	Pde4b	-0.349813557
AC_7	AC	Tjp1	Tjp1	-0.330657091
AC_7	AC	Tfap2b	Tfap2b	-0.326765106
AC_8	AC	Kirrel3	Kirrel3	0.8411197574944571
AC_8	AC	Unc13c	Unc13c	0.4784924139513386
AC_8	AC	Rnf220	Rnf220	0.4485399981059567
AC_8	AC	Car2	Car2	0.42437579720557195
AC_8	AC	C1ql1	C1ql1	0.3853822791328542
AC_8	AC	Lrrc4c	Lrrc4c	0.36601432568034353
AC_8	AC	Tfap2b	Tfap2b	0.3635795649870659
AC_8	AC	Chrm3	Chrm3	0.3290073422345491
AC_8	AC	Sdk1	Sdk1	0.3132463583860685
AC_8	AC	Gng8	Gng8	0.29982113266969546
AC_8	AC	Sox5	Sox5	0.2981110826120935
AC_8	AC	Cdkn1c	Cdkn1c	0.2653124448490384
AC_8	AC	Galnt17	Galnt17	0.2587543585647183
AC_8	AC	C1ql2	C1ql2	0.25663862404582316
AC_8	AC	Ralyl	Ralyl	0.24374898899945238
AC_8	AC	Sema6a	Sema6a	0.24287669564992745
AC_8	AC	Kcnab1	Kcnab1	0.23775517155420275
AC_8	AC	Cntnap2	Cntnap2	0.2079781031364849
AC_8	AC	Cpne5	Cpne5	0.20603033822349637
AC_8	AC	Chgb	Chgb	0.20562961777142746
AC_8	AC	mt-Nd1	mt-Nd1	-0.639280098
AC_8	AC	Nav2	Nav2	-0.362878145
AC_8	AC	Nrg1_ENSMUSG00000062991	Nrg1_ENSMUSG00000062991	-0.337282188
AC_8	AC	Bc1	Bc1	-0.312610096
AC_8	AC	Gabra1	Gabra1	-0.3105816
AC_8	AC	Kcnip4	Kcnip4	-0.294382159
AC_8	AC	Kctd8	Kctd8	-0.291892957
AC_8	AC	Astn2	Astn2	-0.285175475
AC_8	AC	Cdh20	Cdh20	-0.281773398
AC_8	AC	Rbfox1	Rbfox1	-0.28062436
AC_8	AC	Aldoc	Aldoc	-0.275861602
AC_8	AC	Actb	Actb	-0.269403421
AC_8	AC	Zfp804a	Zfp804a	-0.267246642
AC_8	AC	Slc24a2	Slc24a2	-0.265957989
AC_8	AC	Esrrg	Esrrg	-0.260808132
AC_8	AC	Cartpt	Cartpt	-0.257104442
AC_8	AC	Pcdh9	Pcdh9	-0.256577661
AC_8	AC	Stxbp6	Stxbp6	-0.246924233
AC_8	AC	Igfbp4	Igfbp4	-0.244975512
AC_8	AC	Tenm2	Tenm2	-0.238849111
AC_9	AC	Trhde	Trhde	0.4904477221624359
AC_9	AC	Shisa9	Shisa9	0.4647151338090868
AC_9	AC	Kcnip4	Kcnip4	0.3942514427603274
AC_9	AC	Tafa1	Tafa1	0.38201242243100786
AC_9	AC	Mgat4c	Mgat4c	0.3584315810414848
AC_9	AC	A930001A20Rik	A930001A20Rik	0.35682753103356024
AC_9	AC	Lamp5	Lamp5	0.31600284892916647
AC_9	AC	Slc6a1	Slc6a1	0.2874313033436479
AC_9	AC	Egfem1	Egfem1	0.28517759286082744
AC_9	AC	Sorcs1	Sorcs1	0.2844913379397812
AC_9	AC	Trpc4	Trpc4	0.25638815548392646
AC_9	AC	Grid2	Grid2	0.2558990315680479
AC_9	AC	Spock3	Spock3	0.25429333178436475
AC_9	AC	Nfia	Nfia	0.2490620758006058
AC_9	AC	Prkg1	Prkg1	0.23004097725988062
AC_9	AC	Zfp804a	Zfp804a	0.21713580440669156
AC_9	AC	Hpgd	Hpgd	0.2139291326439595
AC_9	AC	Tfap2b	Tfap2b	0.20703504101970055
AC_9	AC	Kirrel3	Kirrel3	0.19597672874744942
AC_9	AC	Car2	Car2	0.19580190505970618
AC_9	AC	mt-Nd1	mt-Nd1	-0.474157764
AC_9	AC	Cntnap2	Cntnap2	-0.4170581
AC_9	AC	Rbfox1	Rbfox1	-0.379869988
AC_9	AC	Tenm2	Tenm2	-0.319316036
AC_9	AC	Ralyl	Ralyl	-0.28230469
AC_9	AC	Lrrc4c	Lrrc4c	-0.275430417
AC_9	AC	Actb	Actb	-0.249239607
AC_9	AC	Pcdh9	Pcdh9	-0.242878794
AC_9	AC	Nrxn1	Nrxn1	-0.242112417
AC_9	AC	Gria3	Gria3	-0.241871033
AC_9	AC	Lrrtm4	Lrrtm4	-0.229070293
AC_9	AC	Nlgn1	Nlgn1	-0.227620505
AC_9	AC	Zeb2	Zeb2	-0.227104133
AC_9	AC	Dkk3	Dkk3	-0.226721755
AC_9	AC	Gpc6	Gpc6	-0.224031775
AC_9	AC	Slc8a1	Slc8a1	-0.205606162
AC_9	AC	Mt1	Mt1	-0.203599968
AC_9	AC	Pcdh7	Pcdh7	-0.201646382
AC_9	AC	Cacng3	Cacng3	-0.199252796
AC_9	AC	Car3	Car3	-0.196623303
Astrocyte	Astrocyte	Hspa1a	Hspa1a	0.4275818109864072
Astrocyte	Astrocyte	Eftud2	Eftud2	0.40560641310407597
Astrocyte	Astrocyte	Creb5	Creb5	0.32015151581674595
Astrocyte	Astrocyte	Fos	Fos	0.3082817803571528
Astrocyte	Astrocyte	Fosb	Fosb	0.29657165458574236
Astrocyte	Astrocyte	Vcl	Vcl	0.2906782868278312
Astrocyte	Astrocyte	Gfap	Gfap	0.2603657537934283
Astrocyte	Astrocyte	S100b	S100b	0.24265880036630016
Astrocyte	Astrocyte	Atf3	Atf3	0.22701146081107865
Astrocyte	Astrocyte	Mt2	Mt2	0.22688499761783534
Astrocyte	Astrocyte	Ccn1	Ccn1	0.21714857804772886
Astrocyte	Astrocyte	Wwtr1	Wwtr1	0.18778548592486097
Astrocyte	Astrocyte	Egr1	Egr1	0.18733633875785716
Astrocyte	Astrocyte	Dnajb1	Dnajb1	0.17777269110520133
Astrocyte	Astrocyte	Aldoc	Aldoc	0.17152747906470156
Astrocyte	Astrocyte	Junb	Junb	0.169427141
Astrocyte	Astrocyte	Zswim6	Zswim6	0.16404210405184594
Astrocyte	Astrocyte	Csrp1	Csrp1	0.16352127879741762
Astrocyte	Astrocyte	Ppp1r15a	Ppp1r15a	0.16086872633207452
Astrocyte	Astrocyte	Mlc1	Mlc1	0.1576760806188205
Astrocyte	Astrocyte	Actb	Actb	-0.476788419
Astrocyte	Astrocyte	Basp1	Basp1	-0.349041034
Astrocyte	Astrocyte	Uba52	Uba52	-0.341776359
Astrocyte	Astrocyte	Ccn2	Ccn2	-0.316517916
Astrocyte	Astrocyte	Tmsb10	Tmsb10	-0.280269772
Astrocyte	Astrocyte	Tmsb4x	Tmsb4x	-0.278044904
Astrocyte	Astrocyte	Bsg	Bsg	-0.259830339
Astrocyte	Astrocyte	Ftl1	Ftl1	-0.248242712
Astrocyte	Astrocyte	Bc1	Bc1	-0.247249039
Astrocyte	Astrocyte	Pax6	Pax6	-0.246002641
Astrocyte	Astrocyte	mt-Nd1	mt-Nd1	-0.244169141
Astrocyte	Astrocyte	Xist	Xist	-0.243955509
Astrocyte	Astrocyte	Gnb1	Gnb1	-0.211100986
Astrocyte	Astrocyte	Cmss1	Cmss1	-0.201943885
Astrocyte	Astrocyte	Dapl1	Dapl1	-0.184544802
Astrocyte	Astrocyte	Igfbp7	Igfbp7	-0.184353122
Astrocyte	Astrocyte	Stmn1	Stmn1	-0.180975725
Astrocyte	Astrocyte	Car2	Car2	-0.180800954
Astrocyte	Astrocyte	Glul	Glul	-0.177156634
Astrocyte	Astrocyte	Flt1	Flt1	-0.16637008
BC	BC	Apoe	Apoe	1.0525431044314495
BC	BC	Cst3	Cst3	0.7139674591517913
BC	BC	Hbb-bs	Hbb-bs	0.6932850905788551
BC	BC	Hba-a1	Hba-a1	0.6423355002072743
BC	BC	Glul	Glul	0.6147581461540808
BC	BC	Hba-a2	Hba-a2	0.6078084789203341
BC	BC	Ncam2	Ncam2	0.525270956
BC	BC	Csmd1	Csmd1	0.4729130476495426
BC	BC	Tnnt1	Tnnt1	0.40663229876757334
BC	BC	Cck	Cck	0.3981925416445253
BC	BC	Hbb-bt	Hbb-bt	0.39596579947510085
BC	BC	Trpm3	Trpm3	0.3590405005461554
BC	BC	Rpa1	Rpa1	0.3551950104324041
BC	BC	Cnmd	Cnmd	0.34281063851429894
BC	BC	Tmsb4x	Tmsb4x	0.33911286866311263
BC	BC	Slc1a3	Slc1a3	0.33533233283310016
BC	BC	Ikzf2	Ikzf2	0.3261098701980462
BC	BC	Bcl6	Bcl6	0.3199029716726436
BC	BC	Asic2	Asic2	0.31894269732928426
BC	BC	St18	St18	0.3172416070793635
BC	BC	mt-Nd1	mt-Nd1	-0.832456645
BC	BC	Uba52	Uba52	-0.624361129
BC	BC	Cdh18	Cdh18	-0.608423011
BC	BC	Bc1	Bc1	-0.490387009
BC	BC	Tmsb10	Tmsb10	-0.476039331
BC	BC	Pcp2	Pcp2	-0.46079013
BC	BC	Dlg4	Dlg4	-0.446694045
BC	BC	Nfix	Nfix	-0.445568195
BC	BC	Flt1	Flt1	-0.438477151
BC	BC	Lbh	Lbh	-0.42052433
BC	BC	Junb	Junb	-0.41805994
BC	BC	Pnn	Pnn	-0.413738819
BC	BC	Gabra1	Gabra1	-0.394231094
BC	BC	Btg2	Btg2	-0.389591919
BC	BC	Ebf1	Ebf1	-0.384509933
BC	BC	Klf2	Klf2	-0.381073483
BC	BC	Lrtm1	Lrtm1	-0.373345211
BC	BC	Rpgrip1	Rpgrip1	-0.366204675
BC	BC	Taok3	Taok3	-0.360663918
BC	BC	Nav2	Nav2	-0.360504465
BC1A	BC	Pcdh17	Pcdh17	1.0071172889706177
BC1A	BC	Slit2	Slit2	0.6429563477557108
BC1A	BC	Rpgrip1	Rpgrip1	0.44750192237813347
BC1A	BC	Gabra1	Gabra1	0.41291903490577897
BC1A	BC	Fezf2	Fezf2	0.4086573724580655
BC1A	BC	A930003A15Rik	A930003A15Rik	0.40540683066456246
BC1A	BC	Tmeff2	Tmeff2	0.40110714193881025
BC1A	BC	Fat4	Fat4	0.35294636512653194
BC1A	BC	Mylk	Mylk	0.3325967282764446
BC1A	BC	Gabrb1	Gabrb1	0.32877242493566966
BC1A	BC	Galntl6	Galntl6	0.3221987501453197
BC1A	BC	Tacr3	Tacr3	0.321232164
BC1A	BC	Klhl5	Klhl5	0.2944860638236465
BC1A	BC	Tafa3	Tafa3	0.2771883301457123
BC1A	BC	Pals2	Pals2	0.2751991159540406
BC1A	BC	Bhlhe23	Bhlhe23	0.24901660113978177
BC1A	BC	Ldb2	Ldb2	0.21701287461385557
BC1A	BC	Tenm3	Tenm3	0.21327578339508443
BC1A	BC	Frmd3	Frmd3	0.21180832929563073
BC1A	BC	Pde1a	Pde1a	0.20924932648877204
BC1A	BC	Nxph1	Nxph1	-0.423965927
BC1A	BC	Gng13	Gng13	-0.420829476
BC1A	BC	Grik1	Grik1	-0.411285365
BC1A	BC	Scg2	Scg2	-0.40347994
BC1A	BC	Gsg1	Gsg1	-0.397899143
BC1A	BC	Ntng1	Ntng1	-0.395729978
BC1A	BC	Cdh8	Cdh8	-0.378439853
BC1A	BC	Cabp5	Cabp5	-0.344845215
BC1A	BC	Pcp2	Pcp2	-0.310700375
BC1A	BC	Qpct	Qpct	-0.295032461
BC1A	BC	Nfib	Nfib	-0.24984198
BC1A	BC	Gnb3	Gnb3	-0.244799363
BC1A	BC	Zfp804b	Zfp804b	-0.244327892
BC1A	BC	Ccng1	Ccng1	-0.238219692
BC1A	BC	Actb	Actb	-0.234954039
BC1A	BC	Grip1	Grip1	-0.228610392
BC1A	BC	Synpr	Synpr	-0.222857238
BC1A	BC	Ftl1	Ftl1	-0.220617578
BC1A	BC	Gpr179	Gpr179	-0.217643821
BC1A	BC	mt-Nd1	mt-Nd1	-0.215753172
BC1B	BC	Nxph1	Nxph1	0.8309890678351636
BC1B	BC	Cabp5	Cabp5	0.6305542348055714
BC1B	BC	Wls	Wls	0.5591837300957821
BC1B	BC	Prdm8	Prdm8	0.49347726707574835
BC1B	BC	Pcdh10	Pcdh10	0.45842901595864377
BC1B	BC	Ncam2	Ncam2	0.417468674
BC1B	BC	Car2	Car2	0.41530941645758795
BC1B	BC	Lhx3	Lhx3	0.39164323377171034
BC1B	BC	Qpct	Qpct	0.3498684827328259
BC1B	BC	Grm5	Grm5	0.30145364827969245
BC1B	BC	Ccng1	Ccng1	0.28595939654207186
BC1B	BC	Gm20754	Gm20754	0.27923034307307104
BC1B	BC	Cdh8	Cdh8	0.23441184998238684
BC1B	BC	Vsx2	Vsx2	0.2114815246617393
BC1B	BC	Zfhx4	Zfhx4	0.21090851265210986
BC1B	BC	Sebox	Sebox	0.2040761218053548
BC1B	BC	Cdh10	Cdh10	0.20178627901582502
BC1B	BC	Ldb2	Ldb2	0.20156067215145132
BC1B	BC	Dusp4	Dusp4	0.19617631213573095
BC1B	BC	Fn1	Fn1	0.19221345259990713
BC1B	BC	mt-Nd1	mt-Nd1	-0.475078275
BC1B	BC	Pcdh17	Pcdh17	-0.433907964
BC1B	BC	Zfp804b	Zfp804b	-0.414221782
BC1B	BC	Rpgrip1	Rpgrip1	-0.409310692
BC1B	BC	Gng13	Gng13	-0.387067196
BC1B	BC	Pcp4	Pcp4	-0.383184176
BC1B	BC	Scgn	Scgn	-0.346148674
BC1B	BC	Trpm1	Trpm1	-0.337388642
BC1B	BC	Gsg1	Gsg1	-0.288397013
BC1B	BC	Grik1	Grik1	-0.277451397
BC1B	BC	Gngt1	Gngt1	-0.269201824
BC1B	BC	Lhx4	Lhx4	-0.255846765
BC1B	BC	Unc13c	Unc13c	-0.25039192
BC1B	BC	Cdh18	Cdh18	-0.249439078
BC1B	BC	Tmsb10	Tmsb10	-0.245555547
BC1B	BC	Cntn4	Cntn4	-0.243031505
BC1B	BC	Tnnt1	Tnnt1	-0.242267075
BC1B	BC	Tmsb4x	Tmsb4x	-0.239884704
BC1B	BC	Mt1	Mt1	-0.234401774
BC1B	BC	A930003A15Rik	A930003A15Rik	-0.214938974
BC2	BC	Neto1	Neto1	0.5861395805741263
BC2	BC	Nxph1	Nxph1	0.42661162390296076
BC2	BC	Cdh8	Cdh8	0.3481762399229391
BC2	BC	Galntl6	Galntl6	0.3279775802183111
BC2	BC	Ebf1	Ebf1	0.32480886692100747
BC2	BC	Lamp5	Lamp5	0.2786686932361532
BC2	BC	Tnnt1	Tnnt1	0.26964866302653684
BC2	BC	Pde1a	Pde1a	0.24951097030840713
BC2	BC	Slit2	Slit2	0.24262924143958658
BC2	BC	Pcp4l1	Pcp4l1	0.2379356396559283
BC2	BC	Tacr3	Tacr3	0.23202017701442074
BC2	BC	Tmeff2	Tmeff2	0.22969557212982417
BC2	BC	Zfhx4	Zfhx4	0.2253706657325816
BC2	BC	Chrm2	Chrm2	0.21986237815427803
BC2	BC	Scg2	Scg2	0.21349813762521808
BC2	BC	Bhlhe22	Bhlhe22	0.2044687187028857
BC2	BC	Ccng1	Ccng1	0.19810450058295068
BC2	BC	Ntng1	Ntng1	0.19107960781549643
BC2	BC	Rcvrn	Rcvrn	0.18273508839143277
BC2	BC	Pcp4	Pcp4	0.18115916186632652
BC2	BC	Cabp5	Cabp5	-0.41820754
BC2	BC	Tmsb10	Tmsb10	-0.375960419
BC2	BC	mt-Nd1	mt-Nd1	-0.258389026
BC2	BC	Pcp2	Pcp2	-0.257770728
BC2	BC	Car2	Car2	-0.240824761
BC2	BC	Tmsb4x	Tmsb4x	-0.239858256
BC2	BC	Actb	Actb	-0.238416037
BC2	BC	Isl1	Isl1	-0.232131338
BC2	BC	Gnb3	Gnb3	-0.22952666
BC2	BC	Atp2b1	Atp2b1	-0.211523426
BC2	BC	Ftl1	Ftl1	-0.199856734
BC2	BC	Gm4792	Gm4792	-0.198253843
BC2	BC	Gm20754	Gm20754	-0.19398708
BC2	BC	Kcnh7	Kcnh7	-0.186655617
BC2	BC	Gngt2	Gngt2	-0.182945832
BC2	BC	Erbb4	Erbb4	-0.180247843
BC2	BC	Cck	Cck	-0.178269188
BC2	BC	Cntn4	Cntn4	-0.1755026
BC2	BC	Zeb2	Zeb2	-0.16954717
BC2	BC	Gngt1	Gngt1	-0.16945998
BC3A	BC	Erbb4	Erbb4	0.6766284310937072
BC3A	BC	Slit2	Slit2	0.6056331145159992
BC3A	BC	Gsg1	Gsg1	0.576002845
BC3A	BC	Kcnh7	Kcnh7	0.3963227177887563
BC3A	BC	Grik1	Grik1	0.38705061601496527
BC3A	BC	Gm20754	Gm20754	0.342344711
BC3A	BC	Ntng1	Ntng1	0.33756772441387484
BC3A	BC	Pcp2	Pcp2	0.2626077996351999
BC3A	BC	Scg2	Scg2	0.2571122140446505
BC3A	BC	Cabp5	Cabp5	0.25367105609086316
BC3A	BC	Cdh18	Cdh18	0.24336975771373398
BC3A	BC	Atp2b1	Atp2b1	0.2236737095987507
BC3A	BC	Zfhx4	Zfhx4	0.22023803014916132
BC3A	BC	Scgn	Scgn	0.2142087129714182
BC3A	BC	Esam	Esam	0.20650257764329455
BC3A	BC	Cntnap5a	Cntnap5a	0.20102180901133276
BC3A	BC	Epha3	Epha3	0.18907445402258852
BC3A	BC	Clstn2	Clstn2	0.1838916726840781
BC3A	BC	Angpt1	Angpt1	0.1779260329690632
BC3A	BC	Csmd3	Csmd3	0.17109579653677734
BC3A	BC	mt-Nd1	mt-Nd1	-0.65780738
BC3A	BC	Pcp4	Pcp4	-0.36134272
BC3A	BC	Gng13	Gng13	-0.355028981
BC3A	BC	Kcnip4	Kcnip4	-0.247561076
BC3A	BC	B3galt2	B3galt2	-0.239198224
BC3A	BC	Nxph1	Nxph1	-0.22266305
BC3A	BC	Asic2	Asic2	-0.219070041
BC3A	BC	Pcdh9	Pcdh9	-0.212422966
BC3A	BC	Tmsb4x	Tmsb4x	-0.204546509
BC3A	BC	Frmd3	Frmd3	-0.200230854
BC3A	BC	Slc24a3	Slc24a3	-0.190825641
BC3A	BC	Grip1	Grip1	-0.190211093
BC3A	BC	Ncam2	Ncam2	-0.188929463
BC3A	BC	Cntnap2	Cntnap2	-0.182109897
BC3A	BC	4930447C04Rik	4930447C04Rik	-0.18129427
BC3A	BC	Galntl6	Galntl6	-0.178690336
BC3A	BC	Cacna2d3	Cacna2d3	-0.176013092
BC3A	BC	Nrg3	Nrg3	-0.174896158
BC3A	BC	Grm5	Grm5	-0.172066243
BC3A	BC	Gnb3	Gnb3	-0.168453907
BC3B	BC	Grik1	Grik1	1.4272741486483764
BC3B	BC	Nnat	Nnat	1.0558905391063322
BC3B	BC	Kcnip4	Kcnip4	0.7116752250527657
BC3B	BC	Gsg1	Gsg1	0.6968166763109253
BC3B	BC	Kirrel3	Kirrel3	0.6837750647552331
BC3B	BC	Slitrk6	Slitrk6	0.6187098898748471
BC3B	BC	Cngb3	Cngb3	0.6009256236358387
BC3B	BC	Sgcz	Sgcz	0.5556042272252352
BC3B	BC	Cabp5	Cabp5	0.5324786974039021
BC3B	BC	Otor	Otor	0.5105361590930839
BC3B	BC	Meis2	Meis2	0.465405905
BC3B	BC	Sulf1	Sulf1	0.46489037388784793
BC3B	BC	Elovl4	Elovl4	0.44313452345926074
BC3B	BC	Tenm3	Tenm3	0.43988165303985255
BC3B	BC	Slc16a7	Slc16a7	0.4088036069261435
BC3B	BC	Gngt2	Gngt2	0.40831236497620604
BC3B	BC	A930009A15Rik	A930009A15Rik	0.3867267662066099
BC3B	BC	Adamtsl1	Adamtsl1	0.37604197967120057
BC3B	BC	Gm45604	Gm45604	0.325696067
BC3B	BC	Gnat2	Gnat2	0.3188486574785309
BC3B	BC	Slit2	Slit2	-0.745540626
BC3B	BC	Scgn	Scgn	-0.707761124
BC3B	BC	Kcnd3	Kcnd3	-0.669153121
BC3B	BC	Csmd3	Csmd3	-0.663617155
BC3B	BC	Scg2	Scg2	-0.653597249
BC3B	BC	Cdh18	Cdh18	-0.650400746
BC3B	BC	Erbb4	Erbb4	-0.627020201
BC3B	BC	Col11a1	Col11a1	-0.575430805
BC3B	BC	Hbb-bs	Hbb-bs	-0.544791335
BC3B	BC	Fat3	Fat3	-0.503595457
BC3B	BC	Atp2b1	Atp2b1	-0.496408538
BC3B	BC	Hba-a1	Hba-a1	-0.476197286
BC3B	BC	Ptprm	Ptprm	-0.474787577
BC3B	BC	Tenm2	Tenm2	-0.474737524
BC3B	BC	Plxdc2	Plxdc2	-0.467168903
BC3B	BC	Gnb1	Gnb1	-0.466282041
BC3B	BC	Nrxn1	Nrxn1	-0.463108328
BC3B	BC	Hba-a2	Hba-a2	-0.457575252
BC3B	BC	Smpd3	Smpd3	-0.453494055
BC3B	BC	Nxph4	Nxph4	-0.452524788
BC4	BC	Scgn	Scgn	0.5944526280342209
BC4	BC	Col11a1	Col11a1	0.5461376224910032
BC4	BC	Kcnd3	Kcnd3	0.5359700638317957
BC4	BC	Grik1	Grik1	0.49573208690774007
BC4	BC	A730046J19Rik	A730046J19Rik	0.45733214216173795
BC4	BC	Rpgrip1	Rpgrip1	0.41299764441092485
BC4	BC	A930003A15Rik	A930003A15Rik	0.3679875635177873
BC4	BC	Tafa3	Tafa3	0.3352551653846473
BC4	BC	Gabrr3	Gabrr3	0.33431896282226403
BC4	BC	Camk4	Camk4	0.3030120449010314
BC4	BC	Nfib	Nfib	0.2933235338689582
BC4	BC	Cpne7	Cpne7	0.28799878282537916
BC4	BC	Nxph4	Nxph4	0.2873154809348458
BC4	BC	Pcp4	Pcp4	0.2790521738465401
BC4	BC	Kctd16	Kctd16	0.2778967660419297
BC4	BC	Cdh12	Cdh12	0.27222522277825373
BC4	BC	Ptprm	Ptprm	0.25550478172739977
BC4	BC	Cacna2d1	Cacna2d1	0.25483677139688954
BC4	BC	Gsg1	Gsg1	0.2514573171472027
BC4	BC	Smpd3	Smpd3	0.2403644675843764
BC4	BC	Car2	Car2	-0.715806524
BC4	BC	Cabp5	Cabp5	-0.715483633
BC4	BC	Kirrel3	Kirrel3	-0.67087223
BC4	BC	Gngt1	Gngt1	-0.558895844
BC4	BC	Meis2	Meis2	-0.546607295
BC4	BC	Nnat	Nnat	-0.501337812
BC4	BC	mt-Nd1	mt-Nd1	-0.477479107
BC4	BC	Trpm1	Trpm1	-0.475693639
BC4	BC	Slit2	Slit2	-0.459656589
BC4	BC	Cngb3	Cngb3	-0.448634434
BC4	BC	Gm4792	Gm4792	-0.412463944
BC4	BC	Gabrr2	Gabrr2	-0.411101031
BC4	BC	Ttyh1	Ttyh1	-0.387752295
BC4	BC	Slc8a1	Slc8a1	-0.365478495
