Gene,Cell,Subclass,Ensembl,Gene,Coefficient
Egfem1,AC,AC_9,ENSMUSG00000063600,Egfem1,0.2276066862153466
Dpp6,AC,AC_9,ENSMUSG00000061576,Dpp6,0.227723418574779
Zfp804a,AC,AC_9,ENSMUSG00000070866,Zfp804a,0.2002331234180129
Gria1,AC,AC_9,ENSMUSG00000020524,Gria1,0.3094986215938073
Nfia,AC,AC_9,ENSMUSG00000028565,Nfia,0.223630527087023
Sorcs1,AC,AC_9,ENSMUSG00000043531,Sorcs1,0.2233928559680268
Mgat4c,AC,AC_9,ENSMUSG00000019888,Mgat4c,0.2462966115243001
Phactr3,AC,AC_9,ENSMUSG00000027525,Phactr3,0.1872557991321346
Prkg1,AC,AC_9,ENSMUSG00000052920,Prkg1,0.2718192602131908
Lamp5,AC,AC_9,ENSMUSG00000027270,Lamp5,0.269313452833378
Tfap2b,AC,AC_9,ENSMUSG00000025927,Tfap2b,0.2025421823436478
Kcnip4,AC,AC_9,ENSMUSG00000029088,Kcnip4,0.3516882682144863
Car2,AC,AC_9,ENSMUSG00000027562,Car2,0.3455891378216593
Grid2,AC,AC_9,ENSMUSG00000071424,Grid2,0.2314409888107668
Tafa1,AC,AC_9,ENSMUSG00000059187,Tafa1,0.2834167071439162
Slc6a1,AC,AC_9,ENSMUSG00000030310,Slc6a1,0.2266232983455419
Trhde,AC,AC_9,ENSMUSG00000050663,Trhde,0.3815859310901238
